mode,leaf_code,operator,value_cm,value2_cm,unit,source_fragment,leaf_text
land,B2.1-8.2,range,65.0,70.0,cm,ไม่น้อยกว่า 650 มิลลิเมตร แต่ไม่เกิน 700 มิลลิเมตร,ราวจับในแนวนอนมีความสูงจากพื้นไม่น้อยกว่า 650 มิลลิเมตร แต่ไม่เกิน 700 มิลลิเมตร และให้ยื่นล้ำออกมาจากด้านหน้าโถส้วมอีกไ
land,B2.1-8.2,range,25.0,30.0,cm,ไม่น้อยกว่า 250 มิลลิเมตร แต่ไม่เกิน 300 มิลลิเมตร,ราวจับในแนวนอนมีความสูงจากพื้นไม่น้อยกว่า 650 มิลลิเมตร แต่ไม่เกิน 700 มิลลิเมตร และให้ยื่นล้ำออกมาจากด้านหน้าโถส้วมอีกไ
land,B2.1-8.3,gte,60.0,,cm,อย่างน้อย 600 มิลลิเมตร,ราวจับในแนวดิ่งต่อจากปลายของราวจับในแนวนอนด้านหน้าโถส้วมมีความยาววัดจากปลายของราวจับในแนวนอนขึ้นไปอย่างน้อย 600 มิลลิเมต
land,B2.1-8.4,range,15.0,20.0,cm,ไม่น้อยกว่า 150 มิลลิเมตร แต่ไม่เกิน 200 มิลลิเมตร,ด้านข้างโถส้วมด้านที่ไม่ชิดผนังให้มีราวจับติดผนังแบบพับเก็บได้ในแนวราบหรือแนวดิ่ง มีระยะห่างจากขอบของโถส้วมไม่น้อยกว่า 1
land,B2.1-8.4,gte,55.0,,cm,ไม่น้อยกว่า 550 มิลลิเมตร,ด้านข้างโถส้วมด้านที่ไม่ชิดผนังให้มีราวจับติดผนังแบบพับเก็บได้ในแนวราบหรือแนวดิ่ง มีระยะห่างจากขอบของโถส้วมไม่น้อยกว่า 1
land,B2.1-8.5,range,80.0,90.0,cm,ไม่น้อยกว่า 800 มิลลิเมตร แต่ไม่เกิน 900 มิลลิเมตร,มีราวจับเพื่อนำไปสู่สุขภัณฑ์อื่น ๆ ภายในห้องน้ำ เช่น ติดตามผนังห้องในแนวนอน ประตูบานเลื่อน มีความสูงจากพื้นไม่น้อยกว่า 8
land,B2.1-9.2,range,75.0,80.0,cm,ไม่น้อยกว่า 750 มิลลิเมตร แต่ไม่เกิน 800 มิลลิเมตร,สูงจากพื้นถึงขอบบนของอ่างไม่น้อยกว่า 750 มิลลิเมตร แต่ไม่เกิน 800 มิลลิเมตร และมีราวจับในแนวนอนแบบพับเก็บได้ในแนวดิ่งทั้
land,B2.1-11.2,range,50.0,60.0,cm,ไม่น้อยกว่า 500 มิลลิเมตร แต่ไม่เกิน 600 มิลลิเมตร,มีราวจับในแนวนอนอยู่ด้านบนของที่ถ่ายปัสสาวะยาวไม่น้อยกว่า 500 มิลลิเมตร แต่ไม่เกิน 600 มิลลิเมตร
land,B2.1-11.3,range,120.0,130.0,cm,"ไม่น้อยกว่า 1,200 มิลลิเมตร แต่ไม่เกิน 1,300 มิลลิเมตร","มีความสูงจากพื้นไม่น้อยกว่า 1,200 มิลลิเมตร แต่ไม่เกิน 1,300 มิลลิเมตร"
land,B2.1-11.4,range,80.0,100.0,cm,"ไม่น้อยกว่า 800 มิลลิเมตร แต่ไม่เกิน 1,000 มิลลิเมตร","มีราวจับด้านข้างของที่ถ่ายปัสสาวะทั้งสองข้าง มีความสูงจากพื้นไม่น้อยกว่า 800 มิลลิเมตร แต่ไม่เกิน 1,000 มิลลิเมตร ซึ่งยื"
land,B2.1-11.4,range,55.0,60.0,cm,ไม่น้อยกว่า 550 มิลลิเมตร แต่ไม่เกิน 600 มิลลิเมตร,"มีราวจับด้านข้างของที่ถ่ายปัสสาวะทั้งสองข้าง มีความสูงจากพื้นไม่น้อยกว่า 800 มิลลิเมตร แต่ไม่เกิน 1,000 มิลลิเมตร ซึ่งยื"
land,B2.2-6,range,25.0,95.0,cm,250 มิลลิเมตร ถึง 950 มิลลิเมตร,สัญญาณขอความช่วยเหลือให้ติดตั้งในระดับความสูงจากพื้น 250 มิลลิเมตร ถึง 950 มิลลิเมตร
land,B2.3-2,gte,120.0,,cm,"1,200 x 1,300 มิลลิเมตร (กว้าง)","ต้องมีพื้นที่ขนาดไม่น้อยกว่า 1,200 x 1,300 มิลลิเมตร**"
land,B2.3-2,gte,130.0,,cm,"1,200 x 1,300 มิลลิเมตร (ยาว)","ต้องมีพื้นที่ขนาดไม่น้อยกว่า 1,200 x 1,300 มิลลิเมตร**"
land,B2.3-3,range,70.0,90.0,cm,ไม่น้อยกว่า 700 มิลลิเมตร แต่ไม่เกิน 900 มิลลิเมตร,มีการติดตั้งอุปกรณ์สำหรับเปลี่ยนผ้าอ้อมซึ่งมีลักษณะตั้งพื้นหรือติดผนัง โดยมีความสูงจากพื้นถึงขอบบนไม่น้อยกว่า 700 มิลลิเ
land,B2.3-6,gte,15.0,,cm,ไม่น้อยกว่า 150 มิลลิเมตร,ป้ายสัญลักษณ์มีความสูงไม่น้อยกว่า 150 มิลลิเมตร
land,B2.4-1,gte,30.0,,cm,ไม่น้อยกว่า 300 มิลลิเมตร,ให้มีการติดตั้งที่พื้นบริเวณที่มีระดับต่างกันเกิน 200 มิลลิเมตร โดยมีขนาดกว้างไม่น้อยกว่า 300 มิลลิเมตร และมีความยาวเท่า
